timestamp,acc_x,acc_y,acc_z,heart_rate,hrv,sleep_duration,movement_level,sleep_score,sleep_quality
00:00:00,0.0873978235132361,-0.04863187146095024,-0.04480494634806291,65.98264972871196,36.72084043566447,6.344023111690841,low,86.04924007087087,good
00:00:01,-0.03402220241023733,0.0389369243209677,0.022059592076229956,62.341562269228035,57.78189807986338,5.527813377571039,low,93.20763551637336,good
00:00:02,-0.08103218978220088,0.3391196622328799,0.2210876517794224,76.17936550206582,30.228664321112973,5.988016072900858,high,50.624955331795974,poor
00:00:03,-0.11922365465605562,0.04130681724366104,0.03990546164917509,63.484503333293425,41.53202205995939,4.5870026891622295,low,85.02408714312274,good
00:00:04,-0.06968200014032709,0.062021983967510144,0.11089049460305597,63.876109218403144,45.46188327862039,9.354509707747257,low,83.5709104270241,good
00:00:05,0.15114998728244147,-0.01268825182470222,-0.010562117344391796,63.290908086979805,54.133735539731,8.332653790916297,low,83.14965571927195,good
00:00:06,-0.06207949506961545,0.03312389244180326,0.09125267338386779,61.609420371782534,56.131137913890996,6.842558435366839,low,87.6722232264779,good
00:00:07,0.141658736224745,0.14692851302061938,0.17031057231700114,63.752229506504264,11.682522736969638,7.712833817415436,low,71.54177161178899,good
00:00:08,0.21700515352481314,0.0008173034477070296,0.003635083219734582,63.00562039974379,58.4216942821445,5.959928945177713,low,76.79347618441992,good
00:00:09,-0.03605940978631322,0.15014994348521882,0.16183878051323353,78.84140576972533,59.69101687093015,4.766167482404222,low,68.21032810877448,poor
00:00:10,-0.022376900308559988,0.08443912437644005,-0.015275057954828641,77.09704322265662,14.029121555596127,5.7494624788362465,low,82.58354808425312,good
00:00:11,-0.04484757214061007,-0.06945042270204353,-0.10877515099515205,63.79584328590381,55.416668425813356,8.151099627704369,low,84.43946535132409,good
00:00:12,0.010534031679052328,0.0622421777135309,0.015163393299568562,64.30105785328684,23.179768282812386,6.861516753396255,low,91.35718102569587,good
00:00:13,0.03734719475621459,0.11451036696092745,-0.04503596984306889,67.41593706950968,23.61482473089671,7.434944061328153,low,83.4329196462311,good
00:00:14,0.13897458283095532,0.0698468918378212,0.11728100324259914,51.42243473988485,52.0465366163763,9.371430524070258,low,84.80870134325775,good
00:00:15,0.14069602463768266,0.13715755259208617,0.05949466269686208,69.27417508898468,67.08702511872524,4.688415869836033,low,74.83313396880408,good
00:00:16,0.08776402832654476,0.31395627558985795,0.05487858432110053,50.32309147685756,52.89381831814059,5.886090224278074,high,71.7805162333993,good
00:00:17,-0.06635716032148241,-0.12222612879056964,-0.049039291784068836,81.23725841064521,53.00865355203629,8.894996730593896,low,74.6343875697114,good
00:00:18,0.02789598056131249,0.06863218767696466,0.09862616434262843,68.81994182774288,30.003226106040835,5.949641536832947,low,83.25484233855869,good
00:00:19,0.029402971068285003,0.10119487554439614,-0.025810628760103357,71.71687289943377,34.23458911410693,4.421943816553057,low,83.29208148841485,good
00:00:20,0.1320647673152856,0.09764401284434149,0.05869288916792064,72.05131920464089,49.22504087494632,6.820578603053019,low,76.53292094590779,good
00:00:21,0.05079299502948233,0.058341241906258626,-0.0691141401187577,72.3590218607057,34.51035842724803,8.74773897305334,low,83.4472575502098,good
00:00:22,0.11081133149580547,0.014936773546936642,-0.15912450384546822,70.65558558616041,45.794726244021994,3.7774438020902483,low,75.22410547026381,good
00:00:23,0.09848832517432236,0.051388717378333816,-0.009438727998069753,69.96247996383563,70.94979484530819,9.749685475427583,low,83.86984076299075,good
00:00:24,0.10315374523457758,0.02202720201923372,-0.09380750218161636,40.745599478951114,63.25127578994354,6.935944841913694,low,95.51134383936805,good
00:00:25,0.07138186873178692,0.08755080310825916,-0.11270170295222066,75.18773888394206,36.18762812101756,5.254379189796503,low,76.4492548748403,good
00:00:26,0.10753721159526285,0.25633986071877474,0.04076604052715947,57.97549711351514,52.394491823545295,6.386237778374005,low,72.91665639147904,good
00:00:27,0.08495846151300238,-0.016185213836253362,0.2303520592331485,53.1815511895226,46.01672110984226,8.321396306819455,low,78.80394600353523,good
00:00:28,0.34541724938239304,0.02516194353766608,-0.1118955971764616,64.38052468418587,33.01306434717544,7.7048730346603405,high,61.41374553776175,poor
00:00:29,0.05882264246192616,0.1133054809817495,0.14056995659666727,57.65067463830795,19.9894439921749,5.733557950272566,low,82.18567956318064,good
00:00:30,0.21187132836625305,0.02392102806428725,-0.0036657378545189717,70.53059423525792,56.98995381658166,8.886971689230117,low,73.40980827504623,good
00:00:31,0.20219090768374415,-0.0010202248476064296,-0.03190169772528177,59.04726245585119,37.85700183951755,6.546964774565261,low,80.00689825462544,good
00:00:32,-0.011721595186072784,0.08356887649313045,0.022394521369330046,57.636797275176164,54.062373808501775,4.8867342892007795,low,92.4508124522437,good
00:00:33,-0.053407171309332035,0.08703231949612253,0.15090851926934895,71.52030839390522,31.251019776903455,4.856610311784126,low,76.01888760315929,good
00:00:34,-0.029479477702602133,0.2310017837986295,0.22181174787955876,70.73639915534551,63.376125189205894,7.280813892202684,high,62.47106112405365,poor
00:00:35,0.09811230141156334,0.27346930726864366,-0.08778003711759759,70.99950244154658,68.97069028472282,9.851467379486312,high,64.14949580296069,poor
00:00:36,0.3357814072049152,0.044827986680993144,0.23221083256086772,67.97526423987937,31.605974158369897,6.277920969738357,high,54.94162737383183,poor
00:00:37,0.05972741812778479,-0.10301333366972491,0.17986196429956736,64.69208298467582,35.08304002006565,8.244098098250728,low,76.08327525662432,good
00:00:38,-0.0560704136425126,0.06282253618526457,0.05500559871123626,61.3220916922627,38.09324246017166,5.935612420298064,low,89.28103278393695,good
00:00:39,-0.03297464917201616,0.06542527861797522,-0.03382845911124942,65.47403573713083,72.80431430543675,7.48932516559363,low,89.19318708069216,good
00:00:40,0.006136844949850145,0.18328662413994506,0.08186381859470993,61.19745479115055,74.37353202541944,6.198753350135938,low,79.31811243241404,good
00:00:41,0.10824347240936436,0.07502469641606511,-0.027008566158417985,64.13968978149511,61.09812624908974,5.429768409310911,low,84.48589349416432,good
00:00:42,-0.22428489098511595,0.27355581294922215,0.015921705161351045,44.651777327442815,52.652149970063526,8.541043794228804,high,72.26366149195155,good
00:00:43,0.0055405108983222,-0.14487612641034953,0.09737991790415866,43.70368748246439,49.88054018802183,4.276296559579626,low,90.68315191416409,good
00:00:44,-0.14872253575783212,-0.11578568533352467,-0.06638906786778845,68.16744496228817,24.536901901717776,5.839415055019966,low,75.93322822633115,good
00:00:45,0.07959723160036329,-0.10438727465699053,0.11585208067241655,69.08523235227646,41.18529140903561,7.028153528980397,low,77.949063805972,good
00:00:46,0.10670376672050313,-0.029216777008641268,-0.1382722391939663,58.60799651646559,43.06622048768837,7.7904502733849785,low,82.98766302159652,good
00:00:47,0.002823155801145158,0.1527674689148268,-0.023733487129862632,63.22266866306609,46.5224765309958,9.806244432456227,low,82.92608238537241,good
00:00:48,0.3550149195152112,-0.05460357805475591,0.06539429443540502,51.42518004305445,42.123376759432745,6.267394937628634,high,67.77801973986729,poor
00:00:49,0.00437995307125609,-0.12857779065556313,0.010074925657325817,73.38989289889045,41.10840305630096,7.546630567999282,low,80.40042788152708,good
00:00:50,0.06836313712191136,-0.07956733859481781,-0.15073750343804815,75.56701932134322,28.953657817083805,8.588402890365524,low,73.85177557678792,good
00:00:51,0.10792849841524556,-0.027790192748971862,0.07024331126913609,60.78452528470651,36.42044925217012,8.642167123588758,low,86.4339078607816,good
00:00:52,4.951824196133131e-05,0.2798677010591503,0.04162737429144092,60.554874393899716,53.37577642690475,9.465882386120127,low,71.42790414835173,good
00:00:53,0.0038085188155486532,0.04893327067552293,-0.04285809550348571,40.88238962609125,21.922886776547003,5.954136250346128,low,100.0,good
00:00:54,0.23911766268159096,0.10909906696971204,0.033737604486538134,83.13263730796572,36.36880769933572,7.061874376468065,low,61.934985344806265,poor
00:00:55,-0.07990868101667757,-0.06540976499352423,-0.043326579875146945,58.55157753105029,42.55737774692359,4.825327927136717,low,89.52553846400303,good
00:00:56,0.025220209406933012,0.07701430651779839,-0.01692455681046426,66.8766106195681,51.959732180392145,7.712723571374151,low,88.28298525324595,good
00:00:57,0.1293145073749512,-0.03900059748225808,-0.027743807431743248,71.94253800699921,67.77648263658098,4.7516678887213555,low,80.2399648180459,good
00:00:58,-0.005077225688047381,0.04519317701625946,0.055527281411640116,63.40251020007149,17.768754054188392,9.070353937340528,low,91.12136344815482,good
00:00:59,0.17614282084627836,0.16977584571772325,0.03403594759488279,59.39688107415498,12.507462453383404,4.9440573718428285,low,75.60164512025041,good
00:01:00,0.08488168768408347,-0.04557021055275165,0.17600991165007318,69.6336669084881,42.79750343891143,5.60258346404995,low,75.11801416831636,good
00:01:01,0.016137652105656715,-0.010641245395827836,0.19276243861321551,69.57721609466941,24.82190303953188,9.344837275391773,low,75.8384681518625,good
00:01:02,0.1811977812409541,0.022571987738784563,0.01470071036666322,65.34061070386424,34.01419537284759,5.617288369593485,low,79.01078598996025,good
00:01:03,0.08230863628521201,0.09029993511072884,-0.03260113004690987,81.88453955423755,42.97911643948988,6.231820946657353,low,76.41193109096841,good
00:01:04,0.11309356257979783,-0.05911117594659791,0.04914018874767439,76.26621348274736,49.42644999563098,8.472046449576688,low,78.19244878400967,good
00:01:05,0.025226953832556114,0.25859913397556505,0.17273637871656672,73.63689763673182,57.32547753790439,7.257046066417559,high,61.980947369416725,poor
00:01:06,0.16101544538628143,-0.13790691158223406,0.06757521718418488,65.73984814387381,68.78825135712195,7.604050457561593,low,74.87907597467168,good
00:01:07,-0.04722449279230509,0.056346002067039415,-0.027626852953762784,61.58726712178759,9.891001145186216,5.9193625039930815,low,91.35253446193855,good
